,test_name,model_arch,transforms,normalized,weight_decay,split_nummax_error,min_error,avg_error,train_df,max_error,split_num
57,resnet18_0.01_modified_False,resnet18,stock,norm,0.01,,0.473684,0.6015037142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.075756    1.067224    0.736842   NaN
1      1    0.956024    1.163304    0.736842   NaN
2      2    0.949964    1.225465    0.631579   NaN
3      3    0.895297    0.983656    0.578947   NaN
4      4    0.840440    0.899910    0.526316   NaN
5      5    0.800035    1.019111    0.526316   NaN
6      6    0.776214    0.918736    0.473684   NaN",0.736842,28.0
58,resnet18_0.01_modified_False,resnet18,stock,norm,0.01,,0.368421,0.5037594285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.082638    0.940564    0.631579   NaN
1      1    0.955485    1.081700    0.578947   NaN
2      2    0.889764    0.902357    0.421053   NaN
3      3    0.793343    0.861276    0.526316   NaN
4      4    0.770899    0.782983    0.526316   NaN
5      5    0.686637    0.763209    0.473684   NaN
6      6    0.660378    0.688669    0.368421   NaN",0.631579,29.0
59,resnet18_0.01_modified_False,resnet18,stock,norm,0.01,,0.611111,0.6984127142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.986384    0.982103    0.611111   NaN
1      1    0.982698    1.321408    0.833333   NaN
2      2    0.861288    1.298322    0.611111   NaN
3      3    0.882028    1.259317    0.777778   NaN
4      4    0.792233    1.128421    0.666667   NaN
5      5    0.793966    1.288628    0.611111   NaN
6      6    0.692510    1.140140    0.777778   NaN",0.833333,30.0
60,resnet18_0.1_None_True,resnet18,stock,norm,0.1,,0.473684,0.5338344285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.060850    1.070127    0.578947   NaN
1      1    1.053469    0.911563    0.526316   NaN
2      2    0.911217    1.008933    0.526316   NaN
3      3    0.838515    1.202150    0.578947   NaN
4      4    0.900078    1.064358    0.578947   NaN
5      5    0.830707    0.897478    0.473684   NaN
6      6    0.813034    0.914362    0.473684   NaN",0.578947,1.0
61,resnet18_0.1_None_True,resnet18,stock,norm,0.1,,0.368421,0.4887217142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.884631    0.831257    0.526316   NaN
1      1    0.944444    0.974966    0.578947   NaN
2      2    0.964293    0.822983    0.473684   NaN
3      3    0.925427    0.798329    0.421053   NaN
4      4    0.875866    0.866911    0.473684   NaN
5      5    0.783961    0.801045    0.578947   NaN
6      6    0.771008    0.815586    0.368421   NaN",0.578947,2.0
62,resnet18_0.1_None_True,resnet18,stock,norm,0.1,,0.42105299999999996,0.5639098571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.059846    0.908971    0.736842   NaN
1      1    0.979293    1.185238    0.684211   NaN
2      2    0.850984    0.881426    0.526316   NaN
3      3    0.832509    0.855443    0.526316   NaN
4      4    0.798215    0.786278    0.421053   NaN
5      5    0.770423    0.835157    0.578947   NaN
6      6    0.776467    0.820853    0.473684   NaN",0.736842,3.0
63,resnet18_0.1_None_True,resnet18,stock,norm,0.1,,0.578947,0.669173,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.997254    1.247808    0.684211   NaN
1      1    0.813424    1.531252    0.631579   NaN
2      2    0.798555    1.323238    0.631579   NaN
3      3    0.759325    1.996150    0.684211   NaN
4      4    0.810214    1.272461    0.578947   NaN
5      5    0.785650    1.365450    0.736842   NaN
6      6    0.663621    1.414416    0.736842   NaN",0.736842,4.0
64,resnet18_0.1_None_True,resnet18,stock,norm,0.1,,0.333333,0.5238095714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.895812    0.771943    0.555556   NaN
1      1    0.761301    0.923868    0.333333   NaN
2      2    0.902928    0.874838    0.444444   NaN
3      3    0.823119    0.879994    0.611111   NaN
4      4    0.761917    0.876710    0.555556   NaN
5      5    0.714891    0.925455    0.611111   NaN
6      6    0.716917    0.885059    0.555556   NaN",0.611111,5.0
65,resnet18_0.1_Stock_True,resnet18,stock,norm,0.1,,0.473684,0.5639098571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.884094    0.845801    0.631579   NaN
1      1    0.792853    0.858483    0.526316   NaN
2      2    0.860188    0.962954    0.473684   NaN
3      3    0.898869    1.023970    0.684211   NaN
4      4    0.788246    0.864914    0.526316   NaN
5      5    0.751428    0.869865    0.473684   NaN
6      6    0.677533    0.863436    0.631579   NaN",0.684211,6.0
66,resnet18_0.1_Stock_True,resnet18,stock,norm,0.1,,0.368421,0.5338347142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.952932    0.813138    0.526316   NaN
1      1    0.846378    1.153689    0.684211   NaN
2      2    0.879758    1.155529    0.578947   NaN
3      3    0.829743    1.120408    0.526316   NaN
4      4    0.754303    0.999275    0.526316   NaN
5      5    0.721749    0.903532    0.368421   NaN
6      6    0.710568    0.984331    0.526316   NaN",0.684211,7.0
67,resnet18_0.1_Stock_True,resnet18,stock,norm,0.1,,0.263158,0.5413534285714284,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.109731    0.775239    0.473684   NaN
1      1    1.029204    0.829875    0.631579   NaN
2      2    0.868330    0.838654    0.263158   NaN
3      3    0.867066    0.738525    0.421053   NaN
4      4    0.916959    1.015810    0.684211   NaN
5      5    0.865993    0.972747    0.578947   NaN
6      6    0.848482    0.968325    0.736842   NaN",0.736842,8.0
68,resnet18_0.1_Stock_True,resnet18,stock,norm,0.1,,0.42105299999999996,0.4962407142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.060302    0.840016    0.421053   NaN
1      1    0.988338    1.161824    0.526316   NaN
2      2    0.878233    0.941251    0.631579   NaN
3      3    0.873325    0.828672    0.473684   NaN
4      4    0.825517    0.956431    0.526316   NaN
5      5    0.763819    0.763480    0.473684   NaN
6      6    0.722316    0.752127    0.421053   NaN",0.631579,9.0
69,resnet18_0.1_Stock_True,resnet18,stock,norm,0.1,,0.44444399999999995,0.5476191428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.898661    0.665209    0.444444   NaN
1      1    0.723574    0.897698    0.611111   NaN
2      2    0.799818    0.928679    0.611111   NaN
3      3    0.788274    0.963845    0.555556   NaN
4      4    0.818562    0.965830    0.500000   NaN
5      5    0.822176    0.880472    0.555556   NaN
6      6    0.734666    1.003209    0.555556   NaN",0.611111,10.0
70,resnet18_0.1_modified_True,resnet18,stock,norm,0.1,,0.368421,0.47368428571428567,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.105334    0.778129    0.421053   NaN
1      1    1.114132    0.722224    0.526316   NaN
2      2    1.028595    0.738351    0.473684   NaN
3      3    0.865165    0.684885    0.526316   NaN
4      4    0.882833    0.614608    0.368421   NaN
5      5    0.767641    0.663306    0.473684   NaN
6      6    0.743158    0.724855    0.526316   NaN",0.526316,11.0
71,resnet18_0.1_modified_True,resnet18,stock,norm,0.1,,0.42105299999999996,0.5263157142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.905690    0.970555    0.631579   NaN
1      1    0.874840    0.894448    0.578947   NaN
2      2    0.803772    0.770434    0.473684   NaN
3      3    0.747977    0.912428    0.473684   NaN
4      4    0.686417    1.007805    0.578947   NaN
5      5    0.682677    0.858923    0.421053   NaN
6      6    0.721007    1.072984    0.526316   NaN",0.631579,12.0
72,resnet18_0.1_modified_True,resnet18,stock,norm,0.1,,0.42105299999999996,0.5338347142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.002117    0.984398    0.631579   NaN
1      1    1.091855    0.891231    0.473684   NaN
2      2    1.048228    0.895589    0.526316   NaN
3      3    0.940500    0.879668    0.473684   NaN
4      4    0.832584    0.769369    0.421053   NaN
5      5    0.723913    0.922857    0.526316   NaN
6      6    0.640442    0.996308    0.684211   NaN",0.684211,13.0
73,resnet18_0.1_modified_True,resnet18,stock,norm,0.1,,0.42105299999999996,0.4962405714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.787553    0.684802    0.421053   NaN
1      1    0.843423    1.034592    0.473684   NaN
2      2    0.967307    0.698019    0.473684   NaN
3      3    0.857927    0.905848    0.578947   NaN
4      4    0.747299    0.856855    0.578947   NaN
5      5    0.741115    0.798509    0.421053   NaN
6      6    0.726130    0.833866    0.526316   NaN",0.578947,14.0
74,resnet18_0.1_modified_True,resnet18,stock,norm,0.1,,0.555556,0.6190477142857144,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.899676    0.896044    0.555556   NaN
1      1    0.937321    1.072472    0.555556   NaN
2      2    0.829261    1.641698    0.722222   NaN
3      3    0.832657    1.424684    0.666667   NaN
4      4    0.775253    1.338363    0.611111   NaN
5      5    0.805247    1.236389    0.611111   NaN
6      6    0.746133    1.273399    0.611111   NaN",0.722222,15.0
75,resnet18_0.1_None_False,resnet18,stock,norm,0.1,,0.473684,0.5714287142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.916893    0.906023    0.526316   NaN
1      1    1.017222    1.018524    0.631579   NaN
2      2    0.912663    1.064210    0.684211   NaN
3      3    0.798544    1.293551    0.473684   NaN
4      4    0.812965    0.999717    0.526316   NaN
5      5    0.848760    0.866256    0.526316   NaN
6      6    0.828025    0.842977    0.631579   NaN",0.684211,16.0
76,resnet18_0.1_None_False,resnet18,stock,norm,0.1,,0.42105299999999996,0.5488722857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.919923    0.958650    0.789474   NaN
1      1    0.907966    1.164758    0.684211   NaN
2      2    0.805060    1.204185    0.526316   NaN
3      3    0.790524    1.124848    0.421053   NaN
4      4    0.811692    1.107661    0.473684   NaN
5      5    0.734071    1.014197    0.473684   NaN
6      6    0.772082    0.900434    0.473684   NaN",0.789474,17.0
77,resnet18_0.1_None_False,resnet18,stock,norm,0.1,,0.578947,0.6390977142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.024057    0.808917    0.578947   NaN
1      1    0.997375    1.382046    0.789474   NaN
2      2    0.873607    0.884483    0.578947   NaN
3      3    0.828379    1.135343    0.684211   NaN
4      4    0.827602    1.124617    0.631579   NaN
5      5    0.836443    1.185424    0.578947   NaN
6      6    0.777785    1.089175    0.631579   NaN",0.789474,18.0
78,resnet18_0.1_None_False,resnet18,stock,norm,0.1,,0.315789,0.5037592857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.031986    0.790818    0.315789   NaN
1      1    0.846277    1.013628    0.421053   NaN
2      2    0.812339    0.943320    0.526316   NaN
3      3    0.823523    0.882146    0.578947   NaN
4      4    0.781588    0.917526    0.631579   NaN
5      5    0.869912    0.934746    0.473684   NaN
6      6    0.801012    0.916250    0.578947   NaN",0.631579,19.0
79,resnet18_0.1_None_False,resnet18,stock,norm,0.1,,0.333333,0.4841268571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.917513    0.766266    0.444444   NaN
1      1    0.857678    0.718864    0.500000   NaN
2      2    0.864515    0.679116    0.333333   NaN
3      3    0.826756    0.800024    0.444444   NaN
4      4    0.796131    0.827588    0.555556   NaN
5      5    0.734339    0.938565    0.500000   NaN
6      6    0.654301    1.007166    0.611111   NaN",0.611111,20.0
80,resnet18_0.1_Stock_False,resnet18,stock,norm,0.1,,0.263158,0.35338328571428573,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.848327    0.877047    0.526316   NaN
1      1    0.876384    0.654634    0.421053   NaN
2      2    0.903905    0.803731    0.263158   NaN
3      3    0.772131    0.656440    0.315789   NaN
4      4    0.735605    0.689891    0.315789   NaN
5      5    0.724336    0.734023    0.315789   NaN
6      6    0.669295    0.729803    0.315789   NaN",0.526316,21.0
81,resnet18_0.1_Stock_False,resnet18,stock,norm,0.1,,0.368421,0.5263158571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.920160    0.952940    0.684211   NaN
1      1    0.903628    0.943774    0.526316   NaN
2      2    0.886083    0.994462    0.578947   NaN
3      3    0.862688    0.706860    0.368421   NaN
4      4    0.749660    0.733728    0.526316   NaN
5      5    0.770588    0.677977    0.473684   NaN
6      6    0.694724    0.729929    0.526316   NaN",0.684211,22.0
82,resnet18_0.1_Stock_False,resnet18,stock,norm,0.1,,0.368421,0.4962405714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.026028    0.740665    0.526316   NaN
1      1    0.987297    0.632102    0.421053   NaN
2      2    0.978616    0.897926    0.578947   NaN
3      3    0.875126    0.635704    0.368421   NaN
4      4    0.841243    0.825820    0.578947   NaN
5      5    0.819190    0.757727    0.526316   NaN
6      6    0.758930    0.758680    0.473684   NaN",0.578947,23.0
83,resnet18_0.1_Stock_False,resnet18,stock,norm,0.1,,0.368421,0.46616542857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.813864    0.770864    0.368421   NaN
1      1    0.898346    0.760203    0.421053   NaN
2      2    0.687890    0.971159    0.421053   NaN
3      3    0.752660    1.052985    0.421053   NaN
4      4    0.784604    1.023569    0.578947   NaN
5      5    0.776883    1.128865    0.578947   NaN
6      6    0.751342    1.057424    0.473684   NaN",0.578947,24.0
84,resnet18_0.1_Stock_False,resnet18,stock,norm,0.1,,0.44444399999999995,0.6507937142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.110801    0.757613    0.444444   NaN
1      1    1.003127    1.152884    0.666667   NaN
2      2    0.927730    0.955478    0.611111   NaN
3      3    0.857212    1.198081    0.555556   NaN
4      4    0.859754    1.092638    0.722222   NaN
5      5    0.828704    1.049704    0.777778   NaN
6      6    0.733683    1.104847    0.777778   NaN",0.777778,25.0
85,resnet18_0.1_modified_False,resnet18,stock,norm,0.1,,0.42105299999999996,0.5112782857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.884039    0.761508    0.526316   NaN
1      1    1.000110    0.853451    0.526316   NaN
2      2    0.927481    0.788329    0.473684   NaN
3      3    0.855624    0.938195    0.526316   NaN
4      4    0.806901    0.868612    0.526316   NaN
5      5    0.752845    0.814543    0.578947   NaN
6      6    0.731100    0.734182    0.421053   NaN",0.578947,26.0
86,resnet18_0.1_modified_False,resnet18,stock,norm,0.1,,0.368421,0.45864657142857146,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.957335    1.074505    0.578947   NaN
1      1    1.024281    0.865828    0.526316   NaN
2      2    0.993210    0.581141    0.368421   NaN
3      3    0.972027    0.702373    0.368421   NaN
4      4    0.891493    0.757616    0.473684   NaN
5      5    0.893056    0.843013    0.526316   NaN
6      6    0.841394    0.755700    0.368421   NaN",0.578947,27.0
87,resnet18_0.1_modified_False,resnet18,stock,norm,0.1,,0.368421,0.4962405714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.937831    0.783262    0.473684   NaN
1      1    0.834080    0.931622    0.526316   NaN
2      2    0.879926    0.842169    0.526316   NaN
3      3    0.812605    0.829604    0.473684   NaN
4      4    0.889148    0.777020    0.368421   NaN
5      5    0.794594    0.792722    0.578947   NaN
6      6    0.751065    0.748543    0.526316   NaN",0.578947,28.0
88,resnet18_0.1_modified_False,resnet18,stock,norm,0.1,,0.42105299999999996,0.5037595714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.861551    0.993617    0.631579   NaN
1      1    0.794198    0.860121    0.421053   NaN
2      2    0.774289    0.881886    0.526316   NaN
3      3    0.753685    1.019379    0.526316   NaN
4      4    0.774179    0.892254    0.473684   NaN
5      5    0.725555    0.924199    0.526316   NaN
6      6    0.724932    0.821765    0.421053   NaN",0.631579,29.0
